graph_name,vertex_count,coloring_method,n_threads,coloring_time,colors_used
kegg_dag_uniq.gra,3617,par_jp,8,00.000339,4
kegg_dag_uniq.gra,3617,par_ldf,8,00.000265,3
kegg_dag_uniq.gra,3617,par_ldf_plus,8,00.000454,3
kegg_dag_uniq.gra,3617,seq_greedy,8,00.000268,4
kegg_dag_uniq.gra,3617,seq_ldf,8,00.000434,3
kegg_dag_uniq.gra,3617,par_jp,8,00.000367,4
kegg_dag_uniq.gra,3617,par_ldf,8,00.000283,3
kegg_dag_uniq.gra,3617,par_ldf_plus,8,00.000445,3
kegg_dag_uniq.gra,3617,seq_greedy,8,00.000267,4
kegg_dag_uniq.gra,3617,seq_ldf,8,00.000434,3
kegg_dag_uniq.gra,3617,par_jp,8,00.000329,4
kegg_dag_uniq.gra,3617,par_ldf,8,00.012413,3
kegg_dag_uniq.gra,3617,par_ldf_plus,8,00.071384,3
kegg_dag_uniq.gra,3617,seq_greedy,8,00.000269,4
kegg_dag_uniq.gra,3617,seq_ldf,8,00.000434,3
kegg_dag_uniq.gra,3617,par_jp,8,00.000448,4
kegg_dag_uniq.gra,3617,par_ldf,8,00.000302,3
kegg_dag_uniq.gra,3617,par_ldf_plus,8,00.000446,3
kegg_dag_uniq.gra,3617,seq_greedy,8,00.000268,4
kegg_dag_uniq.gra,3617,seq_ldf,8,00.000435,3
kegg_dag_uniq.gra,3617,par_jp,8,00.000374,4
kegg_dag_uniq.gra,3617,par_ldf,8,00.000275,3
kegg_dag_uniq.gra,3617,par_ldf_plus,8,00.000523,3
kegg_dag_uniq.gra,3617,seq_greedy,8,00.000269,4
kegg_dag_uniq.gra,3617,seq_ldf,8,00.000433,3
kegg_dag_uniq.gra,3617,par_jp,8,00.002522,4
kegg_dag_uniq.gra,3617,par_ldf,8,00.000349,3
kegg_dag_uniq.gra,3617,par_ldf_plus,8,00.000503,3
kegg_dag_uniq.gra,3617,seq_greedy,8,00.000268,4
kegg_dag_uniq.gra,3617,seq_ldf,8,00.000434,3
kegg_dag_uniq.gra,3617,par_jp,8,00.000349,4
kegg_dag_uniq.gra,3617,par_ldf,8,00.024300,3
kegg_dag_uniq.gra,3617,par_ldf_plus,8,00.005172,3
kegg_dag_uniq.gra,3617,seq_greedy,8,00.000274,4
kegg_dag_uniq.gra,3617,seq_ldf,8,00.000439,3
kegg_dag_uniq.gra,3617,par_jp,8,00.000396,4
kegg_dag_uniq.gra,3617,par_ldf,8,00.000279,4
kegg_dag_uniq.gra,3617,par_ldf_plus,8,00.000405,3
kegg_dag_uniq.gra,3617,seq_greedy,8,00.000271,4
kegg_dag_uniq.gra,3617,seq_ldf,8,00.000435,3
kegg_dag_uniq.gra,3617,par_jp,8,00.000421,4
kegg_dag_uniq.gra,3617,par_ldf,8,00.000309,4
kegg_dag_uniq.gra,3617,par_ldf_plus,8,00.000449,3
kegg_dag_uniq.gra,3617,seq_greedy,8,00.000272,4
kegg_dag_uniq.gra,3617,seq_ldf,8,00.000440,3
kegg_dag_uniq.gra,3617,par_jp,8,00.000395,4
kegg_dag_uniq.gra,3617,par_ldf,8,00.000283,4
kegg_dag_uniq.gra,3617,par_ldf_plus,8,00.000436,3
kegg_dag_uniq.gra,3617,seq_greedy,8,00.000290,4
kegg_dag_uniq.gra,3617,seq_ldf,8,00.000449,3
kegg_dag_uniq.gra,3617,par_jp,8,00.000383,4
kegg_dag_uniq.gra,3617,par_ldf,8,00.003823,4
kegg_dag_uniq.gra,3617,par_ldf_plus,8,00.000475,3
kegg_dag_uniq.gra,3617,seq_greedy,8,00.000289,4
kegg_dag_uniq.gra,3617,seq_ldf,8,00.000450,3
kegg_dag_uniq.gra,3617,par_jp,8,00.000398,4
kegg_dag_uniq.gra,3617,par_ldf,8,00.000289,4
kegg_dag_uniq.gra,3617,par_ldf_plus,8,00.000412,3
kegg_dag_uniq.gra,3617,seq_greedy,8,00.000273,4
kegg_dag_uniq.gra,3617,seq_ldf,8,00.000439,3
kegg_dag_uniq.gra,3617,par_jp,8,00.000387,4
kegg_dag_uniq.gra,3617,par_ldf,8,00.023715,4
kegg_dag_uniq.gra,3617,par_ldf_plus,8,00.000500,3
kegg_dag_uniq.gra,3617,seq_greedy,8,00.000271,4
kegg_dag_uniq.gra,3617,seq_ldf,8,00.000434,3
kegg_dag_uniq.gra,3617,par_jp,8,00.000395,4
kegg_dag_uniq.gra,3617,par_ldf,8,00.000281,4
kegg_dag_uniq.gra,3617,par_ldf_plus,8,00.000421,3
citeseer.scc.gra,693947,seq_greedy,8,00.105608,6
citeseer.scc.gra,693947,seq_ldf,8,00.141624,4
citeseer.scc.gra,693947,par_jp,8,00.050257,6
citeseer.scc.gra,693947,par_ldf,8,00.042045,4
citeseer.scc.gra,693947,par_ldf_plus,8,00.068610,4
citeseer.scc.gra,693947,seq_greedy,8,00.105922,6
citeseer.scc.gra,693947,seq_ldf,8,00.139938,4
citeseer.scc.gra,693947,par_jp,8,00.037086,6
citeseer.scc.gra,693947,par_ldf,8,00.035417,4
citeseer.scc.gra,693947,par_ldf_plus,8,00.067909,4
citeseer.scc.gra,693947,seq_greedy,8,00.105586,5
citeseer.scc.gra,693947,seq_ldf,8,00.139773,4
citeseer.scc.gra,693947,par_jp,8,00.036033,6
citeseer.scc.gra,693947,par_ldf,8,00.052934,4
citeseer.scc.gra,693947,par_ldf_plus,8,00.067826,4
citeseer.scc.gra,693947,seq_greedy,8,00.105701,5
citeseer.scc.gra,693947,seq_ldf,8,00.139479,4
citeseer.scc.gra,693947,par_jp,8,00.040033,6
citeseer.scc.gra,693947,par_ldf,8,00.037161,4
citeseer.scc.gra,693947,par_ldf_plus,8,00.068033,4
citeseer.scc.gra,693947,seq_greedy,8,00.104371,6
citeseer.scc.gra,693947,seq_ldf,8,00.139728,4
citeseer.scc.gra,693947,par_jp,8,00.046283,5
citeseer.scc.gra,693947,par_ldf,8,00.043457,4
citeseer.scc.gra,693947,par_ldf_plus,8,00.068013,4
citeseer.scc.gra,693947,seq_greedy,8,00.104830,6
citeseer.scc.gra,693947,seq_ldf,8,00.139678,4
citeseer.scc.gra,693947,par_jp,8,00.047138,5
citeseer.scc.gra,693947,par_ldf,8,00.025072,4
citeseer.scc.gra,693947,par_ldf_plus,8,00.067887,4
citeseer.scc.gra,693947,seq_greedy,8,00.105240,5
citeseer.scc.gra,693947,seq_ldf,8,00.139690,4
citeseer.scc.gra,693947,par_jp,8,00.037051,5
citeseer.scc.gra,693947,par_ldf,8,00.046067,4
citeseer.scc.gra,693947,par_ldf_plus,8,00.081721,4
citeseer.scc.gra,693947,seq_greedy,8,00.107616,5
citeseer.scc.gra,693947,seq_ldf,8,00.145027,4
citeseer.scc.gra,693947,par_jp,8,00.051912,5
citeseer.scc.gra,693947,par_ldf,8,00.045148,4
citeseer.scc.gra,693947,par_ldf_plus,8,00.068596,4
citeseer.scc.gra,693947,seq_greedy,8,00.105211,5
citeseer.scc.gra,693947,seq_ldf,8,00.139894,4
citeseer.scc.gra,693947,par_jp,8,00.041560,5
citeseer.scc.gra,693947,par_ldf,8,00.047368,4
citeseer.scc.gra,693947,par_ldf_plus,8,00.068611,4
citeseer.scc.gra,693947,seq_greedy,8,00.105156,5
citeseer.scc.gra,693947,seq_ldf,8,00.139825,4
citeseer.scc.gra,693947,par_jp,8,00.045696,5
citeseer.scc.gra,693947,par_ldf,8,00.028608,4
citeseer.scc.gra,693947,par_ldf_plus,8,00.080720,4
citeseer.scc.gra,693947,seq_greedy,8,00.105424,5
citeseer.scc.gra,693947,seq_ldf,8,00.140726,4
citeseer.scc.gra,693947,par_jp,8,00.049970,5
citeseer.scc.gra,693947,par_ldf,8,00.038979,4
citeseer.scc.gra,693947,par_ldf_plus,8,00.067897,4
citeseer.scc.gra,693947,seq_greedy,8,00.104628,5
citeseer.scc.gra,693947,seq_ldf,8,00.139426,4
citeseer.scc.gra,693947,par_jp,8,00.049061,5
citeseer.scc.gra,693947,par_ldf,8,00.029711,4
citeseer.scc.gra,693947,par_ldf_plus,8,00.067984,4
citeseer.scc.gra,693947,seq_greedy,8,00.106874,5
citeseer.scc.gra,693947,seq_ldf,8,00.140791,4
citeseer.scc.gra,693947,par_jp,8,00.038186,5
citeseer.scc.gra,693947,par_ldf,8,00.045001,4
citeseer.scc.gra,693947,par_ldf_plus,8,00.068178,4
citeseer.scc.gra,693947,seq_greedy,8,00.105278,5
citeseer.scc.gra,693947,seq_ldf,8,00.139870,4
citeseer.scc.gra,693947,par_jp,8,00.040165,5
citeseer.scc.gra,693947,par_ldf,8,00.047756,4
citeseer.scc.gra,693947,par_ldf_plus,8,00.067969,4
citeseer.scc.gra,693947,seq_greedy,8,00.107259,5
citeseer.scc.gra,693947,seq_ldf,8,00.140716,4
citeseer.scc.gra,693947,par_jp,8,00.050766,6
citeseer.scc.gra,693947,par_ldf,8,00.043490,4
citeseer.scc.gra,693947,par_ldf_plus,8,00.067987,4
citeseer.scc.gra,693947,seq_greedy,8,00.105284,5
citeseer.scc.gra,693947,seq_ldf,8,00.139595,4
citeseer.scc.gra,693947,par_jp,8,00.044116,6
citeseer.scc.gra,693947,par_ldf,8,00.039922,4
citeseer.scc.gra,693947,par_ldf_plus,8,00.074675,4
citeseer.scc.gra,693947,seq_greedy,8,00.104478,5
citeseer.scc.gra,693947,seq_ldf,8,00.139700,4
citeseer.scc.gra,693947,par_jp,8,00.038158,5
citeseer.scc.gra,693947,par_ldf,8,00.035410,4
citeseer.scc.gra,693947,par_ldf_plus,8,00.067890,4
citeseer.scc.gra,693947,seq_greedy,8,00.105426,5
citeseer.scc.gra,693947,seq_ldf,8,00.139645,4
citeseer.scc.gra,693947,par_jp,8,00.038671,5
citeseer.scc.gra,693947,par_ldf,8,00.024186,4
citeseer.scc.gra,693947,par_ldf_plus,8,00.068339,4
citeseer.scc.gra,693947,seq_greedy,8,00.105536,5
citeseer.scc.gra,693947,seq_ldf,8,00.139892,4
citeseer.scc.gra,693947,par_jp,8,00.028356,5
citeseer.scc.gra,693947,par_ldf,8,00.037318,4
citeseer.scc.gra,693947,par_ldf_plus,8,00.091316,4
citeseer.scc.gra,693947,seq_greedy,8,00.105122,5
citeseer.scc.gra,693947,seq_ldf,8,00.139731,4
citeseer.scc.gra,693947,par_jp,8,00.035518,5
citeseer.scc.gra,693947,par_ldf,8,00.052662,4
citeseer.scc.gra,693947,par_ldf_plus,8,00.075835,4
xmark_dag_uniq.gra,6080,seq_greedy,8,00.000547,4
xmark_dag_uniq.gra,6080,seq_ldf,8,00.000844,4
xmark_dag_uniq.gra,6080,par_jp,8,00.000590,5
xmark_dag_uniq.gra,6080,par_ldf,8,00.000432,4
xmark_dag_uniq.gra,6080,par_ldf_plus,8,00.000729,4
xmark_dag_uniq.gra,6080,seq_greedy,8,00.000527,4
xmark_dag_uniq.gra,6080,seq_ldf,8,00.000857,4
xmark_dag_uniq.gra,6080,par_jp,8,00.000480,5
xmark_dag_uniq.gra,6080,par_ldf,8,00.000436,4
xmark_dag_uniq.gra,6080,par_ldf_plus,8,00.000701,4
xmark_dag_uniq.gra,6080,seq_greedy,8,00.000538,4
xmark_dag_uniq.gra,6080,seq_ldf,8,00.000864,4
xmark_dag_uniq.gra,6080,par_jp,8,00.039599,5
xmark_dag_uniq.gra,6080,par_ldf,8,00.000422,4
xmark_dag_uniq.gra,6080,par_ldf_plus,8,00.000671,4
xmark_dag_uniq.gra,6080,seq_greedy,8,00.000501,4
xmark_dag_uniq.gra,6080,seq_ldf,8,00.000833,4
xmark_dag_uniq.gra,6080,par_jp,8,00.000469,5
xmark_dag_uniq.gra,6080,par_ldf,8,00.000384,4
xmark_dag_uniq.gra,6080,par_ldf_plus,8,00.000642,4
xmark_dag_uniq.gra,6080,seq_greedy,8,00.000501,4
xmark_dag_uniq.gra,6080,seq_ldf,8,00.000833,4
xmark_dag_uniq.gra,6080,par_jp,8,00.005987,5
xmark_dag_uniq.gra,6080,par_ldf,8,00.025972,4
xmark_dag_uniq.gra,6080,par_ldf_plus,8,00.006724,4
xmark_dag_uniq.gra,6080,seq_greedy,8,00.000499,4
xmark_dag_uniq.gra,6080,seq_ldf,8,00.000833,4
xmark_dag_uniq.gra,6080,par_jp,8,00.001989,5
xmark_dag_uniq.gra,6080,par_ldf,8,00.001870,4
xmark_dag_uniq.gra,6080,par_ldf_plus,8,00.002261,4
xmark_dag_uniq.gra,6080,seq_greedy,8,00.000697,4
xmark_dag_uniq.gra,6080,seq_ldf,8,00.001143,4
xmark_dag_uniq.gra,6080,par_jp,8,00.036394,5
xmark_dag_uniq.gra,6080,par_ldf,8,00.000441,4
xmark_dag_uniq.gra,6080,par_ldf_plus,8,00.000687,4
xmark_dag_uniq.gra,6080,seq_greedy,8,00.000500,4
xmark_dag_uniq.gra,6080,seq_ldf,8,00.000831,4
xmark_dag_uniq.gra,6080,par_jp,8,00.000441,5
xmark_dag_uniq.gra,6080,par_ldf,8,00.000351,4
xmark_dag_uniq.gra,6080,par_ldf_plus,8,00.000598,4
xmark_dag_uniq.gra,6080,seq_greedy,8,00.000499,4
xmark_dag_uniq.gra,6080,seq_ldf,8,00.000828,4
xmark_dag_uniq.gra,6080,par_jp,8,00.000455,5
xmark_dag_uniq.gra,6080,par_ldf,8,00.000362,4
xmark_dag_uniq.gra,6080,par_ldf_plus,8,00.000617,4
xmark_dag_uniq.gra,6080,seq_greedy,8,00.000503,4
xmark_dag_uniq.gra,6080,seq_ldf,8,00.000832,4
xmark_dag_uniq.gra,6080,par_jp,8,00.000428,5
xmark_dag_uniq.gra,6080,par_ldf,8,00.000403,4
xmark_dag_uniq.gra,6080,par_ldf_plus,8,00.000600,4
xmark_dag_uniq.gra,6080,seq_greedy,8,00.000499,4
xmark_dag_uniq.gra,6080,seq_ldf,8,00.000835,4
xmark_dag_uniq.gra,6080,par_jp,8,00.000496,5
xmark_dag_uniq.gra,6080,par_ldf,8,00.000401,4
xmark_dag_uniq.gra,6080,par_ldf_plus,8,00.000640,4
xmark_dag_uniq.gra,6080,seq_greedy,8,00.000524,4
xmark_dag_uniq.gra,6080,seq_ldf,8,00.000883,4
xmark_dag_uniq.gra,6080,par_jp,8,00.000465,5
xmark_dag_uniq.gra,6080,par_ldf,8,00.000411,4
xmark_dag_uniq.gra,6080,par_ldf_plus,8,00.000704,4
xmark_dag_uniq.gra,6080,seq_greedy,8,00.000539,4
xmark_dag_uniq.gra,6080,seq_ldf,8,00.000865,4
xmark_dag_uniq.gra,6080,par_jp,8,00.001917,5
xmark_dag_uniq.gra,6080,par_ldf,8,00.001611,4
xmark_dag_uniq.gra,6080,par_ldf_plus,8,00.005004,4
xmark_dag_uniq.gra,6080,seq_greedy,8,00.000502,4
xmark_dag_uniq.gra,6080,seq_ldf,8,00.000832,4
xmark_dag_uniq.gra,6080,par_jp,8,00.002065,5
xmark_dag_uniq.gra,6080,par_ldf,8,00.000473,4
xmark_dag_uniq.gra,6080,par_ldf_plus,8,00.000615,4
xmark_dag_uniq.gra,6080,seq_greedy,8,00.000502,4
xmark_dag_uniq.gra,6080,seq_ldf,8,00.000834,4
xmark_dag_uniq.gra,6080,par_jp,8,00.000423,5
xmark_dag_uniq.gra,6080,par_ldf,8,00.000425,4
xmark_dag_uniq.gra,6080,par_ldf_plus,8,00.000644,4
xmark_dag_uniq.gra,6080,seq_greedy,8,00.000502,4
xmark_dag_uniq.gra,6080,seq_ldf,8,00.000831,4
xmark_dag_uniq.gra,6080,par_jp,8,00.021095,5
xmark_dag_uniq.gra,6080,par_ldf,8,00.000386,4
xmark_dag_uniq.gra,6080,par_ldf_plus,8,00.000678,4
xmark_dag_uniq.gra,6080,seq_greedy,8,00.000540,4
xmark_dag_uniq.gra,6080,seq_ldf,8,00.000856,4
xmark_dag_uniq.gra,6080,par_jp,8,00.000453,5
xmark_dag_uniq.gra,6080,par_ldf,8,00.000360,4
xmark_dag_uniq.gra,6080,par_ldf_plus,8,00.000794,4
xmark_dag_uniq.gra,6080,seq_greedy,8,00.000500,4
xmark_dag_uniq.gra,6080,seq_ldf,8,00.000828,4
xmark_dag_uniq.gra,6080,par_jp,8,00.000510,5
xmark_dag_uniq.gra,6080,par_ldf,8,00.000357,4
xmark_dag_uniq.gra,6080,par_ldf_plus,8,00.000646,4
xmark_dag_uniq.gra,6080,seq_greedy,8,00.000500,4
xmark_dag_uniq.gra,6080,seq_ldf,8,00.000831,4
xmark_dag_uniq.gra,6080,par_jp,8,00.011829,5
xmark_dag_uniq.gra,6080,par_ldf,8,00.002141,4
xmark_dag_uniq.gra,6080,par_ldf_plus,8,00.000661,4
xmark_dag_uniq.gra,6080,seq_greedy,8,00.000500,4
xmark_dag_uniq.gra,6080,seq_ldf,8,00.000828,4
xmark_dag_uniq.gra,6080,par_jp,8,00.005610,5
xmark_dag_uniq.gra,6080,par_ldf,8,00.000413,4
xmark_dag_uniq.gra,6080,par_ldf_plus,8,00.000668,4
ba10k5d.gra,10000,seq_greedy,8,00.003716,12
ba10k5d.gra,10000,seq_ldf,8,00.003643,7
ba10k5d.gra,10000,par_jp,8,00.002436,12
ba10k5d.gra,10000,par_ldf,8,00.010173,7
ba10k5d.gra,10000,par_ldf_plus,8,00.003393,7
ba10k5d.gra,10000,seq_greedy,8,00.002767,12
ba10k5d.gra,10000,seq_ldf,8,00.003607,7
ba10k5d.gra,10000,par_jp,8,00.002048,12
ba10k5d.gra,10000,par_ldf,8,00.003129,7
ba10k5d.gra,10000,par_ldf_plus,8,00.004163,7
ba10k5d.gra,10000,seq_greedy,8,00.002788,12
ba10k5d.gra,10000,seq_ldf,8,00.003624,7
ba10k5d.gra,10000,par_jp,8,00.004288,12
ba10k5d.gra,10000,par_ldf,8,00.003094,7
ba10k5d.gra,10000,par_ldf_plus,8,00.001371,7
ba10k5d.gra,10000,seq_greedy,8,00.002767,12
ba10k5d.gra,10000,seq_ldf,8,00.003647,7
ba10k5d.gra,10000,par_jp,8,00.002052,12
ba10k5d.gra,10000,par_ldf,8,00.012832,7
ba10k5d.gra,10000,par_ldf_plus,8,00.001403,7
ba10k5d.gra,10000,seq_greedy,8,00.002768,12
ba10k5d.gra,10000,seq_ldf,8,00.003624,7
ba10k5d.gra,10000,par_jp,8,00.015424,12
ba10k5d.gra,10000,par_ldf,8,00.006291,7
ba10k5d.gra,10000,par_ldf_plus,8,00.001687,7
ba10k5d.gra,10000,seq_greedy,8,00.002741,12
ba10k5d.gra,10000,seq_ldf,8,00.003605,7
ba10k5d.gra,10000,par_jp,8,00.001980,12
ba10k5d.gra,10000,par_ldf,8,00.003011,7
ba10k5d.gra,10000,par_ldf_plus,8,00.003120,7
ba10k5d.gra,10000,seq_greedy,8,00.002745,12
ba10k5d.gra,10000,seq_ldf,8,00.003597,7
ba10k5d.gra,10000,par_jp,8,00.002159,12
ba10k5d.gra,10000,par_ldf,8,00.003127,7
ba10k5d.gra,10000,par_ldf_plus,8,00.001403,7
ba10k5d.gra,10000,seq_greedy,8,00.003172,12
ba10k5d.gra,10000,seq_ldf,8,00.003630,7
ba10k5d.gra,10000,par_jp,8,00.002678,12
ba10k5d.gra,10000,par_ldf,8,00.018561,7
ba10k5d.gra,10000,par_ldf_plus,8,00.001920,7
ba10k5d.gra,10000,seq_greedy,8,00.002782,12
ba10k5d.gra,10000,seq_ldf,8,00.003694,7
ba10k5d.gra,10000,par_jp,8,00.006895,12
ba10k5d.gra,10000,par_ldf,8,00.003051,7
ba10k5d.gra,10000,par_ldf_plus,8,00.001309,7
ba10k5d.gra,10000,seq_greedy,8,00.002740,12
ba10k5d.gra,10000,seq_ldf,8,00.004191,7
ba10k5d.gra,10000,par_jp,8,00.007938,12
ba10k5d.gra,10000,par_ldf,8,00.003267,7
ba10k5d.gra,10000,par_ldf_plus,8,00.001320,7
ba10k5d.gra,10000,seq_greedy,8,00.002744,12
ba10k5d.gra,10000,seq_ldf,8,00.003592,7
ba10k5d.gra,10000,par_jp,8,00.002060,12
ba10k5d.gra,10000,par_ldf,8,00.011491,7
ba10k5d.gra,10000,par_ldf_plus,8,00.003033,7
ba10k5d.gra,10000,seq_greedy,8,00.002791,12
ba10k5d.gra,10000,seq_ldf,8,00.003637,7
ba10k5d.gra,10000,par_jp,8,00.002054,12
ba10k5d.gra,10000,par_ldf,8,00.006009,7
ba10k5d.gra,10000,par_ldf_plus,8,00.006867,7
ba10k5d.gra,10000,seq_greedy,8,00.002759,12
ba10k5d.gra,10000,seq_ldf,8,00.003755,7
ba10k5d.gra,10000,par_jp,8,00.002003,12
ba10k5d.gra,10000,par_ldf,8,00.010879,7
ba10k5d.gra,10000,par_ldf_plus,8,00.002321,7
ba10k5d.gra,10000,seq_greedy,8,00.002781,12
ba10k5d.gra,10000,seq_ldf,8,00.003620,7
ba10k5d.gra,10000,par_jp,8,00.018633,12
ba10k5d.gra,10000,par_ldf,8,00.007885,7
ba10k5d.gra,10000,par_ldf_plus,8,00.008777,7
ba10k5d.gra,10000,seq_greedy,8,00.002738,12
ba10k5d.gra,10000,seq_ldf,8,00.003615,7
ba10k5d.gra,10000,par_jp,8,00.003116,12
ba10k5d.gra,10000,par_ldf,8,00.003685,7
ba10k5d.gra,10000,par_ldf_plus,8,00.007182,7
ba10k5d.gra,10000,seq_greedy,8,00.002760,12
ba10k5d.gra,10000,seq_ldf,8,00.003672,7
ba10k5d.gra,10000,par_jp,8,00.002029,12
ba10k5d.gra,10000,par_ldf,8,00.005184,7
ba10k5d.gra,10000,par_ldf_plus,8,00.001412,7
ba10k5d.gra,10000,seq_greedy,8,00.002930,12
ba10k5d.gra,10000,seq_ldf,8,00.004800,7
ba10k5d.gra,10000,par_jp,8,00.018625,12
ba10k5d.gra,10000,par_ldf,8,00.041349,7
ba10k5d.gra,10000,par_ldf_plus,8,00.001344,7
ba10k5d.gra,10000,seq_greedy,8,00.002740,12
ba10k5d.gra,10000,seq_ldf,8,00.003611,7
ba10k5d.gra,10000,par_jp,8,00.002120,12
ba10k5d.gra,10000,par_ldf,8,00.012059,7
ba10k5d.gra,10000,par_ldf_plus,8,00.019049,7
ba10k5d.gra,10000,seq_greedy,8,00.003158,12
ba10k5d.gra,10000,seq_ldf,8,00.003755,7
ba10k5d.gra,10000,par_jp,8,00.008341,12
ba10k5d.gra,10000,par_ldf,8,00.003456,7
ba10k5d.gra,10000,par_ldf_plus,8,00.001361,7
ba10k5d.gra,10000,seq_greedy,8,00.002782,12
ba10k5d.gra,10000,seq_ldf,8,00.004007,7
ba10k5d.gra,10000,par_jp,8,00.002090,12
ba10k5d.gra,10000,par_ldf,8,00.012846,7
ba10k5d.gra,10000,par_ldf_plus,8,00.001365,7
uniprotenc_100m.scc.gra,16087295,seq_greedy,8,03.844327,5
uniprotenc_100m.scc.gra,16087295,seq_ldf,8,01.789415,3
uniprotenc_100m.scc.gra,16087295,par_jp,8,02.020305,5
uniprotenc_100m.scc.gra,16087295,par_ldf,8,00.901320,3
uniprotenc_100m.scc.gra,16087295,par_ldf_plus,8,01.579476,3
uniprotenc_100m.scc.gra,16087295,seq_greedy,8,03.868649,5
uniprotenc_100m.scc.gra,16087295,seq_ldf,8,01.791605,3
uniprotenc_100m.scc.gra,16087295,par_jp,8,01.518404,5
uniprotenc_100m.scc.gra,16087295,par_ldf,8,00.892285,3
uniprotenc_100m.scc.gra,16087295,par_ldf_plus,8,01.567745,3
uniprotenc_100m.scc.gra,16087295,seq_greedy,8,03.836412,5
uniprotenc_100m.scc.gra,16087295,seq_ldf,8,01.786544,3
uniprotenc_100m.scc.gra,16087295,par_jp,8,01.613244,5
uniprotenc_100m.scc.gra,16087295,par_ldf,8,00.908923,3
uniprotenc_100m.scc.gra,16087295,par_ldf_plus,8,01.570673,3
uniprotenc_100m.scc.gra,16087295,seq_greedy,8,03.823052,5
uniprotenc_100m.scc.gra,16087295,seq_ldf,8,01.783677,3
uniprotenc_100m.scc.gra,16087295,par_jp,8,01.961974,5
uniprotenc_100m.scc.gra,16087295,par_ldf,8,00.879192,3
uniprotenc_100m.scc.gra,16087295,par_ldf_plus,8,01.581094,3
uniprotenc_100m.scc.gra,16087295,seq_greedy,8,03.819249,5
uniprotenc_100m.scc.gra,16087295,seq_ldf,8,01.782518,3
uniprotenc_100m.scc.gra,16087295,par_jp,8,02.034128,5
uniprotenc_100m.scc.gra,16087295,par_ldf,8,00.889821,3
uniprotenc_100m.scc.gra,16087295,par_ldf_plus,8,01.565299,3
uniprotenc_100m.scc.gra,16087295,seq_greedy,8,03.846301,5
uniprotenc_100m.scc.gra,16087295,seq_ldf,8,01.790857,3
uniprotenc_100m.scc.gra,16087295,par_jp,8,01.572084,5
uniprotenc_100m.scc.gra,16087295,par_ldf,8,00.884205,3
uniprotenc_100m.scc.gra,16087295,par_ldf_plus,8,01.576879,3
uniprotenc_100m.scc.gra,16087295,seq_greedy,8,03.862051,5
uniprotenc_100m.scc.gra,16087295,seq_ldf,8,01.790570,3
uniprotenc_100m.scc.gra,16087295,par_jp,8,01.505197,5
uniprotenc_100m.scc.gra,16087295,par_ldf,8,00.879964,3
uniprotenc_100m.scc.gra,16087295,par_ldf_plus,8,01.567687,3
uniprotenc_100m.scc.gra,16087295,seq_greedy,8,03.859949,5
uniprotenc_100m.scc.gra,16087295,seq_ldf,8,01.790998,3
uniprotenc_100m.scc.gra,16087295,par_jp,8,01.201697,5
uniprotenc_100m.scc.gra,16087295,par_ldf,8,00.880067,3
uniprotenc_100m.scc.gra,16087295,par_ldf_plus,8,01.588232,3
uniprotenc_100m.scc.gra,16087295,seq_greedy,8,03.854386,5
uniprotenc_100m.scc.gra,16087295,seq_ldf,8,01.790667,3
