graph_name,vertex_count,coloring_method,n_threads,coloring_time,colors_used
anthra_dag_uniq.gra,12499,par_jp,2,00.000950,6
anthra_dag_uniq.gra,12499,par_ldf,2,00.000655,4
anthra_dag_uniq.gra,12499,par_ldf_plus,2,00.001180,4
anthra_dag_uniq.gra,12499,seq_greedy,2,00.000971,6
anthra_dag_uniq.gra,12499,seq_ldf,2,00.000846,4
anthra_dag_uniq.gra,12499,par_jp,2,00.000865,6
anthra_dag_uniq.gra,12499,par_ldf,2,00.000613,4
anthra_dag_uniq.gra,12499,par_ldf_plus,2,00.000923,4
anthra_dag_uniq.gra,12499,seq_greedy,2,00.000882,6
anthra_dag_uniq.gra,12499,seq_ldf,2,00.000827,4
anthra_dag_uniq.gra,12499,par_jp,2,00.000907,6
anthra_dag_uniq.gra,12499,par_ldf,2,00.000676,4
anthra_dag_uniq.gra,12499,par_ldf_plus,2,00.000849,4
anthra_dag_uniq.gra,12499,seq_greedy,2,00.000884,6
anthra_dag_uniq.gra,12499,seq_ldf,2,00.000855,4
anthra_dag_uniq.gra,12499,par_jp,2,00.000864,6
anthra_dag_uniq.gra,12499,par_ldf,2,00.000647,4
anthra_dag_uniq.gra,12499,par_ldf_plus,2,00.000888,4
vchocyc_dag_uniq.gra,9491,seq_greedy,2,00.000915,5
vchocyc_dag_uniq.gra,9491,seq_ldf,2,00.000889,4
vchocyc_dag_uniq.gra,9491,par_jp,2,00.001041,5
vchocyc_dag_uniq.gra,9491,par_ldf,2,00.000765,4
vchocyc_dag_uniq.gra,9491,par_ldf_plus,2,00.000995,4
vchocyc_dag_uniq.gra,9491,seq_greedy,2,00.000936,5
vchocyc_dag_uniq.gra,9491,seq_ldf,2,00.000982,4
vchocyc_dag_uniq.gra,9491,par_jp,2,00.001115,5
vchocyc_dag_uniq.gra,9491,par_ldf,2,00.000847,4
vchocyc_dag_uniq.gra,9491,par_ldf_plus,2,00.001078,4
vchocyc_dag_uniq.gra,9491,seq_greedy,2,00.001047,5
vchocyc_dag_uniq.gra,9491,seq_ldf,2,00.001084,4
vchocyc_dag_uniq.gra,9491,par_jp,2,00.001096,5
vchocyc_dag_uniq.gra,9491,par_ldf,2,00.000806,4
vchocyc_dag_uniq.gra,9491,par_ldf_plus,2,00.001071,4
vchocyc_dag_uniq.gra,9491,seq_greedy,2,00.001027,5
vchocyc_dag_uniq.gra,9491,seq_ldf,2,00.001053,4
vchocyc_dag_uniq.gra,9491,par_jp,2,00.001082,5
vchocyc_dag_uniq.gra,9491,par_ldf,2,00.000752,4
vchocyc_dag_uniq.gra,9491,par_ldf_plus,2,00.001014,4
vchocyc_dag_uniq.gra,9491,seq_greedy,2,00.001030,5
vchocyc_dag_uniq.gra,9491,seq_ldf,2,00.001054,4
vchocyc_dag_uniq.gra,9491,par_jp,2,00.001090,5
vchocyc_dag_uniq.gra,9491,par_ldf,2,00.000809,4
vchocyc_dag_uniq.gra,9491,par_ldf_plus,2,00.001133,4
vchocyc_dag_uniq.gra,9491,seq_greedy,2,00.001060,5
vchocyc_dag_uniq.gra,9491,seq_ldf,2,00.001053,4
vchocyc_dag_uniq.gra,9491,par_jp,2,00.001142,5
vchocyc_dag_uniq.gra,9491,par_ldf,2,00.000938,4
vchocyc_dag_uniq.gra,9491,par_ldf_plus,2,00.001190,4
vchocyc_dag_uniq.gra,9491,seq_greedy,2,00.001081,5
vchocyc_dag_uniq.gra,9491,seq_ldf,2,00.001109,4
vchocyc_dag_uniq.gra,9491,par_jp,2,00.001157,5
vchocyc_dag_uniq.gra,9491,par_ldf,2,00.000826,4
vchocyc_dag_uniq.gra,9491,par_ldf_plus,2,00.001187,4
vchocyc_dag_uniq.gra,9491,seq_greedy,2,00.000944,5
vchocyc_dag_uniq.gra,9491,seq_ldf,2,00.000954,4
vchocyc_dag_uniq.gra,9491,par_jp,2,00.001000,5
vchocyc_dag_uniq.gra,9491,par_ldf,2,00.000719,4
vchocyc_dag_uniq.gra,9491,par_ldf_plus,2,00.001039,4
vchocyc_dag_uniq.gra,9491,seq_greedy,2,00.000941,5
vchocyc_dag_uniq.gra,9491,seq_ldf,2,00.000956,4
vchocyc_dag_uniq.gra,9491,par_jp,2,00.001014,5
vchocyc_dag_uniq.gra,9491,par_ldf,2,00.000723,4
vchocyc_dag_uniq.gra,9491,par_ldf_plus,2,00.000977,4
vchocyc_dag_uniq.gra,9491,seq_greedy,2,00.000948,5
vchocyc_dag_uniq.gra,9491,seq_ldf,2,00.000958,4
vchocyc_dag_uniq.gra,9491,par_jp,2,00.000992,5
vchocyc_dag_uniq.gra,9491,par_ldf,2,00.000690,4
vchocyc_dag_uniq.gra,9491,par_ldf_plus,2,00.000940,4
vchocyc_dag_uniq.gra,9491,seq_greedy,2,00.000834,5
vchocyc_dag_uniq.gra,9491,seq_ldf,2,00.000845,4
vchocyc_dag_uniq.gra,9491,par_jp,2,00.000906,5
vchocyc_dag_uniq.gra,9491,par_ldf,2,00.000618,4
vchocyc_dag_uniq.gra,9491,par_ldf_plus,2,00.000772,4
vchocyc_dag_uniq.gra,9491,seq_greedy,2,00.000746,5
vchocyc_dag_uniq.gra,9491,seq_ldf,2,00.000764,4
vchocyc_dag_uniq.gra,9491,par_jp,2,00.000792,5
vchocyc_dag_uniq.gra,9491,par_ldf,2,00.000589,4
vchocyc_dag_uniq.gra,9491,par_ldf_plus,2,00.000759,4
vchocyc_dag_uniq.gra,9491,seq_greedy,2,00.000694,5
vchocyc_dag_uniq.gra,9491,seq_ldf,2,00.000704,4
vchocyc_dag_uniq.gra,9491,par_jp,2,00.000854,5
vchocyc_dag_uniq.gra,9491,par_ldf,2,00.000552,4
vchocyc_dag_uniq.gra,9491,par_ldf_plus,2,00.000710,4
vchocyc_dag_uniq.gra,9491,seq_greedy,2,00.000693,5
vchocyc_dag_uniq.gra,9491,seq_ldf,2,00.000708,4
vchocyc_dag_uniq.gra,9491,par_jp,2,00.000720,5
vchocyc_dag_uniq.gra,9491,par_ldf,2,00.000543,4
vchocyc_dag_uniq.gra,9491,par_ldf_plus,2,00.000748,4
vchocyc_dag_uniq.gra,9491,seq_greedy,2,00.000700,5
vchocyc_dag_uniq.gra,9491,seq_ldf,2,00.000696,4
vchocyc_dag_uniq.gra,9491,par_jp,2,00.000767,5
vchocyc_dag_uniq.gra,9491,par_ldf,2,00.000567,4
vchocyc_dag_uniq.gra,9491,par_ldf_plus,2,00.000712,4
vchocyc_dag_uniq.gra,9491,seq_greedy,2,00.000674,5
vchocyc_dag_uniq.gra,9491,seq_ldf,2,00.000697,4
vchocyc_dag_uniq.gra,9491,par_jp,2,00.000669,5
vchocyc_dag_uniq.gra,9491,par_ldf,2,00.000518,4
vchocyc_dag_uniq.gra,9491,par_ldf_plus,2,00.000647,4
vchocyc_dag_uniq.gra,9491,seq_greedy,2,00.000668,5
vchocyc_dag_uniq.gra,9491,seq_ldf,2,00.000975,4
vchocyc_dag_uniq.gra,9491,par_jp,2,00.000948,5
vchocyc_dag_uniq.gra,9491,par_ldf,2,00.000525,4
vchocyc_dag_uniq.gra,9491,par_ldf_plus,2,00.000639,4
vchocyc_dag_uniq.gra,9491,seq_greedy,2,00.000668,5
vchocyc_dag_uniq.gra,9491,seq_ldf,2,00.000692,4
vchocyc_dag_uniq.gra,9491,par_jp,2,00.000669,5
vchocyc_dag_uniq.gra,9491,par_ldf,2,00.000582,4
vchocyc_dag_uniq.gra,9491,par_ldf_plus,2,00.000705,4
vchocyc_dag_uniq.gra,9491,seq_greedy,2,00.000668,5
vchocyc_dag_uniq.gra,9491,seq_ldf,2,00.000691,4
vchocyc_dag_uniq.gra,9491,par_jp,2,00.000789,5
vchocyc_dag_uniq.gra,9491,par_ldf,2,00.000559,4
vchocyc_dag_uniq.gra,9491,par_ldf_plus,2,00.000686,4
vchocyc_dag_uniq.gra,9491,seq_greedy,2,00.000668,5
vchocyc_dag_uniq.gra,9491,seq_ldf,2,00.000691,4
vchocyc_dag_uniq.gra,9491,par_jp,2,00.000710,5
vchocyc_dag_uniq.gra,9491,par_ldf,2,00.000512,4
vchocyc_dag_uniq.gra,9491,par_ldf_plus,2,00.000654,4
nasa_dag_uniq.gra,5605,seq_greedy,2,00.000638,5
nasa_dag_uniq.gra,5605,seq_ldf,2,00.001122,4
nasa_dag_uniq.gra,5605,par_jp,2,00.000640,5
nasa_dag_uniq.gra,5605,par_ldf,2,00.000545,4
nasa_dag_uniq.gra,5605,par_ldf_plus,2,00.000845,4
nasa_dag_uniq.gra,5605,seq_greedy,2,00.000623,5
nasa_dag_uniq.gra,5605,seq_ldf,2,00.001115,4
nasa_dag_uniq.gra,5605,par_jp,2,00.000603,5
nasa_dag_uniq.gra,5605,par_ldf,2,00.000604,4
nasa_dag_uniq.gra,5605,par_ldf_plus,2,00.000868,4
nasa_dag_uniq.gra,5605,seq_greedy,2,00.000625,5
nasa_dag_uniq.gra,5605,seq_ldf,2,00.001131,4
nasa_dag_uniq.gra,5605,par_jp,2,00.000667,5
nasa_dag_uniq.gra,5605,par_ldf,2,00.000618,4
nasa_dag_uniq.gra,5605,par_ldf_plus,2,00.000884,4
nasa_dag_uniq.gra,5605,seq_greedy,2,00.000666,5
nasa_dag_uniq.gra,5605,seq_ldf,2,00.001156,4
nasa_dag_uniq.gra,5605,par_jp,2,00.000636,5
nasa_dag_uniq.gra,5605,par_ldf,2,00.000607,4
nasa_dag_uniq.gra,5605,par_ldf_plus,2,00.000856,4
nasa_dag_uniq.gra,5605,seq_greedy,2,00.000677,5
nasa_dag_uniq.gra,5605,seq_ldf,2,00.001144,4
nasa_dag_uniq.gra,5605,par_jp,2,00.000612,5
nasa_dag_uniq.gra,5605,par_ldf,2,00.000604,4
nasa_dag_uniq.gra,5605,par_ldf_plus,2,00.000802,4
nasa_dag_uniq.gra,5605,seq_greedy,2,00.000629,5
nasa_dag_uniq.gra,5605,seq_ldf,2,00.001144,4
nasa_dag_uniq.gra,5605,par_jp,2,00.000606,5
nasa_dag_uniq.gra,5605,par_ldf,2,00.000634,4
nasa_dag_uniq.gra,5605,par_ldf_plus,2,00.000891,4
nasa_dag_uniq.gra,5605,seq_greedy,2,00.000700,5
nasa_dag_uniq.gra,5605,seq_ldf,2,00.001160,4
nasa_dag_uniq.gra,5605,par_jp,2,00.000577,5
nasa_dag_uniq.gra,5605,par_ldf,2,00.000615,4
nasa_dag_uniq.gra,5605,par_ldf_plus,2,00.000874,4
nasa_dag_uniq.gra,5605,seq_greedy,2,00.000674,5
nasa_dag_uniq.gra,5605,seq_ldf,2,00.001149,4
nasa_dag_uniq.gra,5605,par_jp,2,00.000673,5
nasa_dag_uniq.gra,5605,par_ldf,2,00.000614,4
nasa_dag_uniq.gra,5605,par_ldf_plus,2,00.000870,4
nasa_dag_uniq.gra,5605,seq_greedy,2,00.000669,5
nasa_dag_uniq.gra,5605,seq_ldf,2,00.001158,4
nasa_dag_uniq.gra,5605,par_jp,2,00.000616,5
nasa_dag_uniq.gra,5605,par_ldf,2,00.000623,4
nasa_dag_uniq.gra,5605,par_ldf_plus,2,00.000835,4
nasa_dag_uniq.gra,5605,seq_greedy,2,00.000678,5
nasa_dag_uniq.gra,5605,seq_ldf,2,00.001146,4
nasa_dag_uniq.gra,5605,par_jp,2,00.000646,5
nasa_dag_uniq.gra,5605,par_ldf,2,00.000611,4
nasa_dag_uniq.gra,5605,par_ldf_plus,2,00.000906,4
nasa_dag_uniq.gra,5605,seq_greedy,2,00.000673,5
nasa_dag_uniq.gra,5605,seq_ldf,2,00.001147,4
nasa_dag_uniq.gra,5605,par_jp,2,00.000641,5
nasa_dag_uniq.gra,5605,par_ldf,2,00.000629,4
nasa_dag_uniq.gra,5605,par_ldf_plus,2,00.000926,4
nasa_dag_uniq.gra,5605,seq_greedy,2,00.000674,5
nasa_dag_uniq.gra,5605,seq_ldf,2,00.001144,4
nasa_dag_uniq.gra,5605,par_jp,2,00.000651,5
nasa_dag_uniq.gra,5605,par_ldf,2,00.000593,4
nasa_dag_uniq.gra,5605,par_ldf_plus,2,00.000920,4
nasa_dag_uniq.gra,5605,seq_greedy,2,00.000674,5
nasa_dag_uniq.gra,5605,seq_ldf,2,00.001318,4
nasa_dag_uniq.gra,5605,par_jp,2,00.000611,5
nasa_dag_uniq.gra,5605,par_ldf,2,00.000606,4
nasa_dag_uniq.gra,5605,par_ldf_plus,2,00.000865,4
nasa_dag_uniq.gra,5605,seq_greedy,2,00.000622,5
nasa_dag_uniq.gra,5605,seq_ldf,2,00.001125,4
nasa_dag_uniq.gra,5605,par_jp,2,00.000597,5
nasa_dag_uniq.gra,5605,par_ldf,2,00.000587,4
nasa_dag_uniq.gra,5605,par_ldf_plus,2,00.000773,4
nasa_dag_uniq.gra,5605,seq_greedy,2,00.000620,5
nasa_dag_uniq.gra,5605,seq_ldf,2,00.001121,4
nasa_dag_uniq.gra,5605,par_jp,2,00.000624,5
nasa_dag_uniq.gra,5605,par_ldf,2,00.000570,4
nasa_dag_uniq.gra,5605,par_ldf_plus,2,00.000768,4
nasa_dag_uniq.gra,5605,seq_greedy,2,00.000619,5
nasa_dag_uniq.gra,5605,seq_ldf,2,00.001112,4
nasa_dag_uniq.gra,5605,par_jp,2,00.000612,5
nasa_dag_uniq.gra,5605,par_ldf,2,00.000598,4
nasa_dag_uniq.gra,5605,par_ldf_plus,2,00.000852,4
nasa_dag_uniq.gra,5605,seq_greedy,2,00.000632,5
nasa_dag_uniq.gra,5605,seq_ldf,2,00.001112,4
nasa_dag_uniq.gra,5605,par_jp,2,00.000624,5
nasa_dag_uniq.gra,5605,par_ldf,2,00.000585,4
nasa_dag_uniq.gra,5605,par_ldf_plus,2,00.000785,4
nasa_dag_uniq.gra,5605,seq_greedy,2,00.000559,5
nasa_dag_uniq.gra,5605,seq_ldf,2,00.001215,4
nasa_dag_uniq.gra,5605,par_jp,2,00.000537,5
nasa_dag_uniq.gra,5605,par_ldf,2,00.000681,4
nasa_dag_uniq.gra,5605,par_ldf_plus,2,00.000836,4
nasa_dag_uniq.gra,5605,seq_greedy,2,00.000534,5
nasa_dag_uniq.gra,5605,seq_ldf,2,00.001027,4
nasa_dag_uniq.gra,5605,par_jp,2,00.000493,5
nasa_dag_uniq.gra,5605,par_ldf,2,00.000479,4
nasa_dag_uniq.gra,5605,par_ldf_plus,2,00.000723,4
nasa_dag_uniq.gra,5605,seq_greedy,2,00.000505,5
nasa_dag_uniq.gra,5605,seq_ldf,2,00.000927,4
nasa_dag_uniq.gra,5605,par_jp,2,00.000492,5
nasa_dag_uniq.gra,5605,par_ldf,2,00.000504,4
nasa_dag_uniq.gra,5605,par_ldf_plus,2,00.000726,4
