graph_name,vertex_count,coloring_method,n_threads,coloring_time,colors_used
kegg_dag_uniq.gra,3617,seq_greedy,4,00.000302,4
kegg_dag_uniq.gra,3617,seq_ldf,4,00.000454,3
kegg_dag_uniq.gra,3617,par_jp,4,00.000301,5
kegg_dag_uniq.gra,3617,par_ldf,4,00.000235,4
kegg_dag_uniq.gra,3617,par_ldf_plus,4,00.000370,3
kegg_dag_uniq.gra,3617,seq_greedy,4,00.000268,4
kegg_dag_uniq.gra,3617,seq_ldf,4,00.000440,3
kegg_dag_uniq.gra,3617,par_jp,4,00.000429,5
kegg_dag_uniq.gra,3617,par_ldf,4,00.000286,4
kegg_dag_uniq.gra,3617,par_ldf_plus,4,00.000417,3
kegg_dag_uniq.gra,3617,seq_greedy,4,00.000295,4
kegg_dag_uniq.gra,3617,seq_ldf,4,00.000446,3
kegg_dag_uniq.gra,3617,par_jp,4,00.000311,5
kegg_dag_uniq.gra,3617,par_ldf,4,00.000244,4
kegg_dag_uniq.gra,3617,par_ldf_plus,4,00.000392,3
kegg_dag_uniq.gra,3617,seq_greedy,4,00.000287,4
kegg_dag_uniq.gra,3617,seq_ldf,4,00.000451,3
kegg_dag_uniq.gra,3617,par_jp,4,00.000357,5
kegg_dag_uniq.gra,3617,par_ldf,4,00.000292,4
kegg_dag_uniq.gra,3617,par_ldf_plus,4,00.000349,3
kegg_dag_uniq.gra,3617,seq_greedy,4,00.000262,4
kegg_dag_uniq.gra,3617,seq_ldf,4,00.000427,3
kegg_dag_uniq.gra,3617,par_jp,4,00.000268,5
kegg_dag_uniq.gra,3617,par_ldf,4,00.000259,4
kegg_dag_uniq.gra,3617,par_ldf_plus,4,00.000380,3
kegg_dag_uniq.gra,3617,seq_greedy,4,00.000297,4
kegg_dag_uniq.gra,3617,seq_ldf,4,00.000452,3
kegg_dag_uniq.gra,3617,par_jp,4,00.000310,5
kegg_dag_uniq.gra,3617,par_ldf,4,00.000277,4
kegg_dag_uniq.gra,3617,par_ldf_plus,4,00.000373,3
kegg_dag_uniq.gra,3617,seq_greedy,4,00.000289,4
kegg_dag_uniq.gra,3617,seq_ldf,4,00.000452,3
kegg_dag_uniq.gra,3617,par_jp,4,00.000293,5
kegg_dag_uniq.gra,3617,par_ldf,4,00.000250,4
kegg_dag_uniq.gra,3617,par_ldf_plus,4,00.000364,3
kegg_dag_uniq.gra,3617,seq_greedy,4,00.000296,4
kegg_dag_uniq.gra,3617,seq_ldf,4,00.000454,3
kegg_dag_uniq.gra,3617,par_jp,4,00.000318,5
kegg_dag_uniq.gra,3617,par_ldf,4,00.000282,4
kegg_dag_uniq.gra,3617,par_ldf_plus,4,00.000396,3
kegg_dag_uniq.gra,3617,seq_greedy,4,00.000287,4
kegg_dag_uniq.gra,3617,seq_ldf,4,00.000451,3
kegg_dag_uniq.gra,3617,par_jp,4,00.000349,5
kegg_dag_uniq.gra,3617,par_ldf,4,00.000292,4
kegg_dag_uniq.gra,3617,par_ldf_plus,4,00.000416,3
citeseer.scc.gra,693947,seq_greedy,4,00.106899,6
citeseer.scc.gra,693947,seq_ldf,4,00.143138,4
citeseer.scc.gra,693947,par_jp,4,00.039968,5
citeseer.scc.gra,693947,par_ldf,4,00.029244,4
citeseer.scc.gra,693947,par_ldf_plus,4,00.072415,4
citeseer.scc.gra,693947,seq_greedy,4,00.107429,6
citeseer.scc.gra,693947,seq_ldf,4,00.140568,4
citeseer.scc.gra,693947,par_jp,4,00.040298,5
citeseer.scc.gra,693947,par_ldf,4,00.033647,4
citeseer.scc.gra,693947,par_ldf_plus,4,00.072197,4
citeseer.scc.gra,693947,seq_greedy,4,00.107712,5
citeseer.scc.gra,693947,seq_ldf,4,00.140938,4
citeseer.scc.gra,693947,par_jp,4,00.037478,5
citeseer.scc.gra,693947,par_ldf,4,00.029903,4
citeseer.scc.gra,693947,par_ldf_plus,4,00.071494,4
citeseer.scc.gra,693947,seq_greedy,4,00.105900,5
citeseer.scc.gra,693947,seq_ldf,4,00.140552,4
citeseer.scc.gra,693947,par_jp,4,00.037078,5
citeseer.scc.gra,693947,par_ldf,4,00.034199,4
citeseer.scc.gra,693947,par_ldf_plus,4,00.072425,4
citeseer.scc.gra,693947,seq_greedy,4,00.107221,5
citeseer.scc.gra,693947,seq_ldf,4,00.141722,4
citeseer.scc.gra,693947,par_jp,4,00.036011,5
citeseer.scc.gra,693947,par_ldf,4,00.029344,4
citeseer.scc.gra,693947,par_ldf_plus,4,00.073980,4
citeseer.scc.gra,693947,seq_greedy,4,00.107520,5
citeseer.scc.gra,693947,seq_ldf,4,00.141241,4
citeseer.scc.gra,693947,par_jp,4,00.035300,5
citeseer.scc.gra,693947,par_ldf,4,00.027897,4
citeseer.scc.gra,693947,par_ldf_plus,4,00.074841,4
citeseer.scc.gra,693947,seq_greedy,4,00.106274,5
citeseer.scc.gra,693947,seq_ldf,4,00.141086,4
citeseer.scc.gra,693947,par_jp,4,00.035300,5
citeseer.scc.gra,693947,par_ldf,4,00.028879,4
citeseer.scc.gra,693947,par_ldf_plus,4,00.073665,4
citeseer.scc.gra,693947,seq_greedy,4,00.108421,6
citeseer.scc.gra,693947,seq_ldf,4,00.141375,4
citeseer.scc.gra,693947,par_jp,4,00.037630,5
citeseer.scc.gra,693947,par_ldf,4,00.029508,4
citeseer.scc.gra,693947,par_ldf_plus,4,00.071702,4
citeseer.scc.gra,693947,seq_greedy,4,00.106115,6
citeseer.scc.gra,693947,seq_ldf,4,00.140101,4
citeseer.scc.gra,693947,par_jp,4,00.036796,5
citeseer.scc.gra,693947,par_ldf,4,00.029144,4
citeseer.scc.gra,693947,par_ldf_plus,4,00.072253,4
citeseer.scc.gra,693947,seq_greedy,4,00.107466,5
citeseer.scc.gra,693947,seq_ldf,4,00.140805,4
citeseer.scc.gra,693947,par_jp,4,00.038984,6
citeseer.scc.gra,693947,par_ldf,4,00.028166,4
citeseer.scc.gra,693947,par_ldf_plus,4,00.071684,4
citeseer.scc.gra,693947,seq_greedy,4,00.106402,5
citeseer.scc.gra,693947,seq_ldf,4,00.141382,4
citeseer.scc.gra,693947,par_jp,4,00.037532,6
citeseer.scc.gra,693947,par_ldf,4,00.029441,4
citeseer.scc.gra,693947,par_ldf_plus,4,00.071811,4
citeseer.scc.gra,693947,seq_greedy,4,00.107748,5
citeseer.scc.gra,693947,seq_ldf,4,00.141529,4
citeseer.scc.gra,693947,par_jp,4,00.036622,5
citeseer.scc.gra,693947,par_ldf,4,00.029058,4
citeseer.scc.gra,693947,par_ldf_plus,4,00.071575,4
citeseer.scc.gra,693947,seq_greedy,4,00.106907,5
citeseer.scc.gra,693947,seq_ldf,4,00.141381,4
citeseer.scc.gra,693947,par_jp,4,00.036276,5
citeseer.scc.gra,693947,par_ldf,4,00.034083,4
citeseer.scc.gra,693947,par_ldf_plus,4,00.083911,4
citeseer.scc.gra,693947,seq_greedy,4,00.107325,5
citeseer.scc.gra,693947,seq_ldf,4,00.141701,4
citeseer.scc.gra,693947,par_jp,4,00.038685,5
citeseer.scc.gra,693947,par_ldf,4,00.029571,4
citeseer.scc.gra,693947,par_ldf_plus,4,00.074415,4
citeseer.scc.gra,693947,seq_greedy,4,00.107929,5
citeseer.scc.gra,693947,seq_ldf,4,00.141102,4
citeseer.scc.gra,693947,par_jp,4,00.036193,5
citeseer.scc.gra,693947,par_ldf,4,00.033942,4
citeseer.scc.gra,693947,par_ldf_plus,4,00.073939,4
citeseer.scc.gra,693947,seq_greedy,4,00.108011,5
citeseer.scc.gra,693947,seq_ldf,4,00.140852,4
citeseer.scc.gra,693947,par_jp,4,00.035712,6
citeseer.scc.gra,693947,par_ldf,4,00.028777,4
citeseer.scc.gra,693947,par_ldf_plus,4,00.071894,4
citeseer.scc.gra,693947,seq_greedy,4,00.106522,5
citeseer.scc.gra,693947,seq_ldf,4,00.139873,4
citeseer.scc.gra,693947,par_jp,4,00.034677,6
citeseer.scc.gra,693947,par_ldf,4,00.033371,4
citeseer.scc.gra,693947,par_ldf_plus,4,00.071588,4
citeseer.scc.gra,693947,seq_greedy,4,00.105767,6
citeseer.scc.gra,693947,seq_ldf,4,00.140268,4
citeseer.scc.gra,693947,par_jp,4,00.037698,5
citeseer.scc.gra,693947,par_ldf,4,00.028775,4
citeseer.scc.gra,693947,par_ldf_plus,4,00.071745,4
citeseer.scc.gra,693947,seq_greedy,4,00.105484,6
citeseer.scc.gra,693947,seq_ldf,4,00.140582,4
citeseer.scc.gra,693947,par_jp,4,00.036308,5
citeseer.scc.gra,693947,par_ldf,4,00.029296,4
citeseer.scc.gra,693947,par_ldf_plus,4,00.074680,4
citeseer.scc.gra,693947,seq_greedy,4,00.106579,5
citeseer.scc.gra,693947,seq_ldf,4,00.141194,4
citeseer.scc.gra,693947,par_jp,4,00.038115,6
citeseer.scc.gra,693947,par_ldf,4,00.028980,4
citeseer.scc.gra,693947,par_ldf_plus,4,00.071882,4
xmark_dag_uniq.gra,6080,seq_greedy,4,00.000762,4
xmark_dag_uniq.gra,6080,seq_ldf,4,00.001248,4
xmark_dag_uniq.gra,6080,par_jp,4,00.000661,5
xmark_dag_uniq.gra,6080,par_ldf,4,00.000555,4
xmark_dag_uniq.gra,6080,par_ldf_plus,4,00.000834,4
xmark_dag_uniq.gra,6080,seq_greedy,4,00.000653,4
xmark_dag_uniq.gra,6080,seq_ldf,4,00.001159,4
xmark_dag_uniq.gra,6080,par_jp,4,00.000553,5
xmark_dag_uniq.gra,6080,par_ldf,4,00.000451,4
xmark_dag_uniq.gra,6080,par_ldf_plus,4,00.000863,4
xmark_dag_uniq.gra,6080,seq_greedy,4,00.000628,4
xmark_dag_uniq.gra,6080,seq_ldf,4,00.000975,4
xmark_dag_uniq.gra,6080,par_jp,4,00.000494,5
xmark_dag_uniq.gra,6080,par_ldf,4,00.000415,4
xmark_dag_uniq.gra,6080,par_ldf_plus,4,00.000638,4
xmark_dag_uniq.gra,6080,seq_greedy,4,00.000580,4
xmark_dag_uniq.gra,6080,seq_ldf,4,00.000971,4
xmark_dag_uniq.gra,6080,par_jp,4,00.000432,5
xmark_dag_uniq.gra,6080,par_ldf,4,00.000371,4
xmark_dag_uniq.gra,6080,par_ldf_plus,4,00.000615,4
xmark_dag_uniq.gra,6080,seq_greedy,4,00.000522,4
xmark_dag_uniq.gra,6080,seq_ldf,4,00.000871,4
xmark_dag_uniq.gra,6080,par_jp,4,00.000440,5
xmark_dag_uniq.gra,6080,par_ldf,4,00.000371,4
xmark_dag_uniq.gra,6080,par_ldf_plus,4,00.000578,4
xmark_dag_uniq.gra,6080,seq_greedy,4,00.000498,4
xmark_dag_uniq.gra,6080,seq_ldf,4,00.000832,4
xmark_dag_uniq.gra,6080,par_jp,4,00.000396,5
xmark_dag_uniq.gra,6080,par_ldf,4,00.000378,4
xmark_dag_uniq.gra,6080,par_ldf_plus,4,00.000585,4
xmark_dag_uniq.gra,6080,seq_greedy,4,00.000606,4
xmark_dag_uniq.gra,6080,seq_ldf,4,00.001012,4
xmark_dag_uniq.gra,6080,par_jp,4,00.000446,5
xmark_dag_uniq.gra,6080,par_ldf,4,00.000326,4
xmark_dag_uniq.gra,6080,par_ldf_plus,4,00.000597,4
xmark_dag_uniq.gra,6080,seq_greedy,4,00.000505,4
xmark_dag_uniq.gra,6080,seq_ldf,4,00.000838,4
xmark_dag_uniq.gra,6080,par_jp,4,00.000391,5
xmark_dag_uniq.gra,6080,par_ldf,4,00.000351,4
xmark_dag_uniq.gra,6080,par_ldf_plus,4,00.000569,4
xmark_dag_uniq.gra,6080,seq_greedy,4,00.000504,4
xmark_dag_uniq.gra,6080,seq_ldf,4,00.000837,4
xmark_dag_uniq.gra,6080,par_jp,4,00.000350,5
xmark_dag_uniq.gra,6080,par_ldf,4,00.000386,4
xmark_dag_uniq.gra,6080,par_ldf_plus,4,00.000615,4
xmark_dag_uniq.gra,6080,seq_greedy,4,00.000503,4
xmark_dag_uniq.gra,6080,seq_ldf,4,00.000850,4
xmark_dag_uniq.gra,6080,par_jp,4,00.000427,5
xmark_dag_uniq.gra,6080,par_ldf,4,00.000362,4
xmark_dag_uniq.gra,6080,par_ldf_plus,4,00.000597,4
xmark_dag_uniq.gra,6080,seq_greedy,4,00.000503,4
xmark_dag_uniq.gra,6080,seq_ldf,4,00.000835,4
xmark_dag_uniq.gra,6080,par_jp,4,00.000421,5
xmark_dag_uniq.gra,6080,par_ldf,4,00.000361,4
xmark_dag_uniq.gra,6080,par_ldf_plus,4,00.000608,4
xmark_dag_uniq.gra,6080,seq_greedy,4,00.000522,4
xmark_dag_uniq.gra,6080,seq_ldf,4,00.000848,4
xmark_dag_uniq.gra,6080,par_jp,4,00.000404,5
xmark_dag_uniq.gra,6080,par_ldf,4,00.000389,4
xmark_dag_uniq.gra,6080,par_ldf_plus,4,00.000582,4
xmark_dag_uniq.gra,6080,seq_greedy,4,00.000500,4
xmark_dag_uniq.gra,6080,seq_ldf,4,00.000831,4
xmark_dag_uniq.gra,6080,par_jp,4,00.000386,5
xmark_dag_uniq.gra,6080,par_ldf,4,00.000354,4
xmark_dag_uniq.gra,6080,par_ldf_plus,4,00.000580,4
xmark_dag_uniq.gra,6080,seq_greedy,4,00.000504,4
xmark_dag_uniq.gra,6080,seq_ldf,4,00.000830,4
xmark_dag_uniq.gra,6080,par_jp,4,00.000407,5
xmark_dag_uniq.gra,6080,par_ldf,4,00.000359,4
xmark_dag_uniq.gra,6080,par_ldf_plus,4,00.000560,4
xmark_dag_uniq.gra,6080,seq_greedy,4,00.000499,4
xmark_dag_uniq.gra,6080,seq_ldf,4,00.000837,4
xmark_dag_uniq.gra,6080,par_jp,4,00.000362,5
xmark_dag_uniq.gra,6080,par_ldf,4,00.000337,4
xmark_dag_uniq.gra,6080,par_ldf_plus,4,00.000558,4
xmark_dag_uniq.gra,6080,seq_greedy,4,00.000503,4
xmark_dag_uniq.gra,6080,seq_ldf,4,00.000841,4
xmark_dag_uniq.gra,6080,par_jp,4,00.000391,5
xmark_dag_uniq.gra,6080,par_ldf,4,00.000375,4
xmark_dag_uniq.gra,6080,par_ldf_plus,4,00.000621,4
xmark_dag_uniq.gra,6080,seq_greedy,4,00.000501,4
xmark_dag_uniq.gra,6080,seq_ldf,4,00.000867,4
xmark_dag_uniq.gra,6080,par_jp,4,00.000355,5
xmark_dag_uniq.gra,6080,par_ldf,4,00.000342,4
xmark_dag_uniq.gra,6080,par_ldf_plus,4,00.000572,4
xmark_dag_uniq.gra,6080,seq_greedy,4,00.000501,4
xmark_dag_uniq.gra,6080,seq_ldf,4,00.000831,4
xmark_dag_uniq.gra,6080,par_jp,4,00.000400,5
xmark_dag_uniq.gra,6080,par_ldf,4,00.000355,4
xmark_dag_uniq.gra,6080,par_ldf_plus,4,00.000559,4
xmark_dag_uniq.gra,6080,seq_greedy,4,00.000509,4
xmark_dag_uniq.gra,6080,seq_ldf,4,00.000831,4
xmark_dag_uniq.gra,6080,par_jp,4,00.000391,5
xmark_dag_uniq.gra,6080,par_ldf,4,00.000327,4
xmark_dag_uniq.gra,6080,par_ldf_plus,4,00.000564,4
xmark_dag_uniq.gra,6080,seq_greedy,4,00.000500,4
xmark_dag_uniq.gra,6080,seq_ldf,4,00.000839,4
xmark_dag_uniq.gra,6080,par_jp,4,00.000451,5
xmark_dag_uniq.gra,6080,par_ldf,4,00.000347,4
xmark_dag_uniq.gra,6080,par_ldf_plus,4,00.000600,4
ba10k5d.gra,10000,seq_greedy,4,00.003568,12
ba10k5d.gra,10000,seq_ldf,4,00.003497,7
ba10k5d.gra,10000,par_jp,4,00.003654,12
ba10k5d.gra,10000,par_ldf,4,00.004382,7
ba10k5d.gra,10000,par_ldf_plus,4,00.001632,7
ba10k5d.gra,10000,seq_greedy,4,00.002621,13
ba10k5d.gra,10000,seq_ldf,4,00.003709,7
ba10k5d.gra,10000,par_jp,4,00.003527,12
ba10k5d.gra,10000,par_ldf,4,00.005053,7
ba10k5d.gra,10000,par_ldf_plus,4,00.001568,7
ba10k5d.gra,10000,seq_greedy,4,00.002566,13
ba10k5d.gra,10000,seq_ldf,4,00.004087,7
ba10k5d.gra,10000,par_jp,4,00.003456,12
ba10k5d.gra,10000,par_ldf,4,00.004051,7
ba10k5d.gra,10000,par_ldf_plus,4,00.001707,7
ba10k5d.gra,10000,seq_greedy,4,00.002600,13
ba10k5d.gra,10000,seq_ldf,4,00.003424,7
ba10k5d.gra,10000,par_jp,4,00.003276,12
ba10k5d.gra,10000,par_ldf,4,00.004407,7
ba10k5d.gra,10000,par_ldf_plus,4,00.001671,7
ba10k5d.gra,10000,seq_greedy,4,00.002585,13
ba10k5d.gra,10000,seq_ldf,4,00.003493,7
ba10k5d.gra,10000,par_jp,4,00.003170,12
ba10k5d.gra,10000,par_ldf,4,00.004089,7
ba10k5d.gra,10000,par_ldf_plus,4,00.001602,7
ba10k5d.gra,10000,seq_greedy,4,00.002594,13
ba10k5d.gra,10000,seq_ldf,4,00.004230,7
ba10k5d.gra,10000,par_jp,4,00.003638,12
ba10k5d.gra,10000,par_ldf,4,00.005016,7
ba10k5d.gra,10000,par_ldf_plus,4,00.001568,7
ba10k5d.gra,10000,seq_greedy,4,00.002885,13
ba10k5d.gra,10000,seq_ldf,4,00.003474,7
ba10k5d.gra,10000,par_jp,4,00.003298,12
ba10k5d.gra,10000,par_ldf,4,00.004150,7
ba10k5d.gra,10000,par_ldf_plus,4,00.001639,7
ba10k5d.gra,10000,seq_greedy,4,00.002617,13
ba10k5d.gra,10000,seq_ldf,4,00.003466,7
ba10k5d.gra,10000,par_jp,4,00.003043,12
ba10k5d.gra,10000,par_ldf,4,00.003859,7
ba10k5d.gra,10000,par_ldf_plus,4,00.001613,7
ba10k5d.gra,10000,seq_greedy,4,00.002624,13
ba10k5d.gra,10000,seq_ldf,4,00.003488,7
ba10k5d.gra,10000,par_jp,4,00.003218,12
ba10k5d.gra,10000,par_ldf,4,00.005075,7
ba10k5d.gra,10000,par_ldf_plus,4,00.001732,7
ba10k5d.gra,10000,seq_greedy,4,00.002629,13
ba10k5d.gra,10000,seq_ldf,4,00.003516,7
ba10k5d.gra,10000,par_jp,4,00.003070,12
ba10k5d.gra,10000,par_ldf,4,00.003923,7
ba10k5d.gra,10000,par_ldf_plus,4,00.001759,7
ba10k5d.gra,10000,seq_greedy,4,00.002642,13
ba10k5d.gra,10000,seq_ldf,4,00.004222,7
ba10k5d.gra,10000,par_jp,4,00.003693,12
ba10k5d.gra,10000,par_ldf,4,00.005519,7
ba10k5d.gra,10000,par_ldf_plus,4,00.001692,7
ba10k5d.gra,10000,seq_greedy,4,00.002594,13
ba10k5d.gra,10000,seq_ldf,4,00.003537,7
ba10k5d.gra,10000,par_jp,4,00.003808,12
ba10k5d.gra,10000,par_ldf,4,00.004310,7
ba10k5d.gra,10000,par_ldf_plus,4,00.001413,7
ba10k5d.gra,10000,seq_greedy,4,00.002600,13
ba10k5d.gra,10000,seq_ldf,4,00.003442,7
ba10k5d.gra,10000,par_jp,4,00.002997,12
ba10k5d.gra,10000,par_ldf,4,00.003954,7
ba10k5d.gra,10000,par_ldf_plus,4,00.001566,7
ba10k5d.gra,10000,seq_greedy,4,00.002582,13
ba10k5d.gra,10000,seq_ldf,4,00.003452,7
ba10k5d.gra,10000,par_jp,4,00.003116,12
ba10k5d.gra,10000,par_ldf,4,00.004882,7
ba10k5d.gra,10000,par_ldf_plus,4,00.001619,7
ba10k5d.gra,10000,seq_greedy,4,00.002609,13
ba10k5d.gra,10000,seq_ldf,4,00.003448,7
ba10k5d.gra,10000,par_jp,4,00.003601,12
ba10k5d.gra,10000,par_ldf,4,00.005083,7
ba10k5d.gra,10000,par_ldf_plus,4,00.001577,7
ba10k5d.gra,10000,seq_greedy,4,00.002588,13
ba10k5d.gra,10000,seq_ldf,4,00.004026,7
ba10k5d.gra,10000,par_jp,4,00.003032,12
ba10k5d.gra,10000,par_ldf,4,00.004787,7
ba10k5d.gra,10000,par_ldf_plus,4,00.001767,7
ba10k5d.gra,10000,seq_greedy,4,00.002592,13
ba10k5d.gra,10000,seq_ldf,4,00.003451,7
ba10k5d.gra,10000,par_jp,4,00.003589,12
ba10k5d.gra,10000,par_ldf,4,00.005125,7
ba10k5d.gra,10000,par_ldf_plus,4,00.001504,7
ba10k5d.gra,10000,seq_greedy,4,00.002585,13
ba10k5d.gra,10000,seq_ldf,4,00.003481,7
ba10k5d.gra,10000,par_jp,4,00.003071,12
ba10k5d.gra,10000,par_ldf,4,00.004229,7
ba10k5d.gra,10000,par_ldf_plus,4,00.001578,7
ba10k5d.gra,10000,seq_greedy,4,00.002606,13
ba10k5d.gra,10000,seq_ldf,4,00.003613,7
ba10k5d.gra,10000,par_jp,4,00.003986,12
ba10k5d.gra,10000,par_ldf,4,00.005274,7
ba10k5d.gra,10000,par_ldf_plus,4,00.001620,7
ba10k5d.gra,10000,seq_greedy,4,00.002789,13
ba10k5d.gra,10000,seq_ldf,4,00.003461,7
ba10k5d.gra,10000,par_jp,4,00.002950,12
ba10k5d.gra,10000,par_ldf,4,00.005616,7
ba10k5d.gra,10000,par_ldf_plus,4,00.001603,7
uniprotenc_100m.scc.gra,16087295,seq_greedy,4,03.924484,5
uniprotenc_100m.scc.gra,16087295,seq_ldf,4,01.787336,3
uniprotenc_100m.scc.gra,16087295,par_jp,4,01.452237,5
uniprotenc_100m.scc.gra,16087295,par_ldf,4,00.793204,3
uniprotenc_100m.scc.gra,16087295,par_ldf_plus,4,01.580622,3
uniprotenc_100m.scc.gra,16087295,seq_greedy,4,03.961743,5
uniprotenc_100m.scc.gra,16087295,seq_ldf,4,01.791024,3
uniprotenc_100m.scc.gra,16087295,par_jp,4,01.486982,5
uniprotenc_100m.scc.gra,16087295,par_ldf,4,00.787980,3
uniprotenc_100m.scc.gra,16087295,par_ldf_plus,4,01.583881,3
uniprotenc_100m.scc.gra,16087295,seq_greedy,4,04.003655,5
uniprotenc_100m.scc.gra,16087295,seq_ldf,4,01.848976,3
uniprotenc_100m.scc.gra,16087295,par_jp,4,01.895327,5
uniprotenc_100m.scc.gra,16087295,par_ldf,4,00.789869,3
uniprotenc_100m.scc.gra,16087295,par_ldf_plus,4,01.601971,3
uniprotenc_100m.scc.gra,16087295,seq_greedy,4,03.950247,5
uniprotenc_100m.scc.gra,16087295,seq_ldf,4,01.787223,3
uniprotenc_100m.scc.gra,16087295,par_jp,4,01.853740,5
uniprotenc_100m.scc.gra,16087295,par_ldf,4,00.796540,3
uniprotenc_100m.scc.gra,16087295,par_ldf_plus,4,01.592026,3
uniprotenc_100m.scc.gra,16087295,seq_greedy,4,03.971184,4
uniprotenc_100m.scc.gra,16087295,seq_ldf,4,01.795796,3
uniprotenc_100m.scc.gra,16087295,par_jp,4,01.457389,5
uniprotenc_100m.scc.gra,16087295,par_ldf,4,00.794544,3
uniprotenc_100m.scc.gra,16087295,par_ldf_plus,4,01.577997,3
uniprotenc_100m.scc.gra,16087295,seq_greedy,4,04.079163,5
uniprotenc_100m.scc.gra,16087295,seq_ldf,4,01.840878,3
uniprotenc_100m.scc.gra,16087295,par_jp,4,01.269867,4
uniprotenc_100m.scc.gra,16087295,par_ldf,4,00.794997,3
uniprotenc_100m.scc.gra,16087295,par_ldf_plus,4,01.582855,3
uniprotenc_100m.scc.gra,16087295,seq_greedy,4,03.977681,5
uniprotenc_100m.scc.gra,16087295,seq_ldf,4,01.795781,3
uniprotenc_100m.scc.gra,16087295,par_jp,4,01.372982,5
uniprotenc_100m.scc.gra,16087295,par_ldf,4,00.804123,3
uniprotenc_100m.scc.gra,16087295,par_ldf_plus,4,01.582757,3
uniprotenc_100m.scc.gra,16087295,seq_greedy,4,03.998891,5
uniprotenc_100m.scc.gra,16087295,seq_ldf,4,01.798279,3
uniprotenc_100m.scc.gra,16087295,par_jp,4,01.249964,5
uniprotenc_100m.scc.gra,16087295,par_ldf,4,00.785608,3
uniprotenc_100m.scc.gra,16087295,par_ldf_plus,4,01.583178,3
uniprotenc_100m.scc.gra,16087295,seq_greedy,4,03.986176,5
uniprotenc_100m.scc.gra,16087295,seq_ldf,4,01.807019,3
